Id,path,speakerId,Self-reported fluency level ,First Language spoken,Current language used for work/school,gender,ageRange
703,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/fbee0790-45a2-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
704,dsl_data/audio/speakers/7B4XmNppyrCK977p/00d88480-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
705,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/e0fbdde0-4525-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
706,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/c31e11e0-44e8-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
707,dsl_data/audio/speakers/aokxBz9LxXHzZzay/ec0aae00-44d0-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
708,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/9d119500-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
709,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/2450dbe0-452b-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
710,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/401eb740-44f2-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
711,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/95b940a0-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
712,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/ebfb8fd0-44f1-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
713,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/395a8050-45cf-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
714,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/11bba550-44f4-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
715,dsl_data/audio/speakers/7B4XmNppyrCK977p/bc40ed00-45cb-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
716,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/c8a6c1d0-459b-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
717,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/863d94c0-4525-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
718,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/c3343d70-45a2-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
719,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/07e8f3b0-45c2-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
720,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/b00f3220-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
721,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/516746f0-4594-11e9-9600-8f19ade2128c.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
722,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/9d498b60-4525-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
723,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/33e430d0-4525-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
724,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/3f3c0a80-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
725,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/dc984e80-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
726,dsl_data/audio/speakers/7B4XmNppyrCK977p/9907de40-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
727,dsl_data/audio/speakers/7B4XmNppyrCK977p/451b7e40-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
728,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/cd704e80-44f0-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
729,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/d04dbc60-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
730,dsl_data/audio/speakers/aokxBz9LxXHzZzay/1d798710-44d4-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
731,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/9aa6f1b0-44f1-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
732,dsl_data/audio/speakers/7B4XmNppyrCK977p/cdb9d130-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
733,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/2a805cc0-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
734,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/63f6cfe0-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
735,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/69660b00-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
736,dsl_data/audio/speakers/7B4XmNppyrCK977p/27c4ec60-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
737,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/73115a40-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
738,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/40000410-4594-11e9-9600-8f19ade2128c.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
739,dsl_data/audio/speakers/aokxBz9LxXHzZzay/0f62a7b0-44d4-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
740,dsl_data/audio/speakers/7B4XmNppyrCK977p/043f7d40-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
741,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/247d1130-45c9-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
742,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/192981b0-4533-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
743,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/4c4e6c00-4532-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
744,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/c29b7ac0-44f0-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
745,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/6a651530-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
746,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/67ddde00-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
747,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/373652f0-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
748,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/418c95f0-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
749,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/170f89d0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
750,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/f3e9d1b0-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
751,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/4eff0380-4526-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
752,dsl_data/audio/speakers/7B4XmNppyrCK977p/2098d550-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
753,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/7f4173b0-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
754,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/ebfc2f40-44f5-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
755,dsl_data/audio/speakers/aokxBz9LxXHzZzay/ff3a7480-44d3-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
756,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/1bc6c1d0-4533-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
757,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/61c6d080-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
758,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/b5d27220-4532-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
759,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/c06f1a80-4514-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
760,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/696a6d40-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
761,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/a742ebe0-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
762,dsl_data/audio/speakers/7B4XmNppyrCK977p/40b08300-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
763,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/8a843880-45bc-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
764,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/784bf0a0-4525-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
765,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/b114f5a0-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
766,dsl_data/audio/speakers/7B4XmNppyrCK977p/f3e1d7a0-45cc-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
767,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/306c33d0-44f3-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
768,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/c47f8290-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
769,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/0cbd3750-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
770,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/9041fc50-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
771,dsl_data/audio/speakers/7B4XmNppyrCK977p/8fdd2d80-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
772,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/c94218b0-44f1-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
773,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/3f2800c0-452a-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
774,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/4eacfa30-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
775,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/c842ec90-45bf-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
776,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/2fc1a680-44f4-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
777,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/8a6c1150-4527-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
778,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/00190720-44f4-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
779,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/12b65b60-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
780,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/44d83820-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
781,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/e18a8c80-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
782,dsl_data/audio/speakers/7B4XmNppyrCK977p/0e1781d0-45cb-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
783,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/ed16b800-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
784,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/83ffc070-452a-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
785,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/c3814840-452f-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
786,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/bac9da00-45a2-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
787,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/8361c830-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
788,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/f2cfb850-44f0-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
789,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/bb15ac50-452f-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
790,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/20fe7c20-45a5-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
791,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/1b279210-4527-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
792,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/52034070-44f2-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
793,dsl_data/audio/speakers/7B4XmNppyrCK977p/59718400-45cb-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
794,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/c1209fb0-45a2-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
795,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/02859a50-44f4-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
796,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/092ec5c0-44f4-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
797,dsl_data/audio/speakers/aokxBz9LxXHzZzay/3538a110-44d4-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
798,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/3c665e90-45c0-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
799,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/0983e270-4527-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
800,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/a223e180-44e9-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
801,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/407a2e60-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
802,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/61f25d40-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
803,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/83992150-4528-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
804,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/52d865c0-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
805,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/fd0b4590-452d-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
806,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/489259f0-4528-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
807,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/8f9ca520-44e8-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
808,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/78fd8600-4528-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
809,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/640fe1e0-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
810,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/6199d8d0-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
811,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/5ae09040-45be-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
812,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/80bbf960-4525-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
813,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/7474f490-45c0-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
814,dsl_data/audio/speakers/7B4XmNppyrCK977p/a2aeef20-45c8-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
815,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/512db870-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
816,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/8d1f65f0-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
817,dsl_data/audio/speakers/7B4XmNppyrCK977p/3b10ff60-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
818,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/8a565ae0-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
819,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/dc0da020-44e9-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
820,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/04847de0-45c0-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
821,dsl_data/audio/speakers/7B4XmNppyrCK977p/46ab9eb0-45cf-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
822,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/068cfe40-45a3-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
823,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/69f413d0-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
824,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/215e4fd0-452b-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
825,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/cd285920-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
826,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/c5249bc0-45a2-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
827,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/2d260f10-452b-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
828,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/86a718b0-44e8-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
829,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/42ce7050-4526-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
830,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/56a496b0-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
831,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/8078d4e0-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
832,dsl_data/audio/speakers/7B4XmNppyrCK977p/2fac20a0-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
833,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/52fe7540-4532-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
834,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/8dd6c480-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
835,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/f98a6060-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
836,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/c9f52c80-4527-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
837,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/bccfdae0-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
838,dsl_data/audio/speakers/aokxBz9LxXHzZzay/fba79120-44d0-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
839,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/fd8e0e50-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
840,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/568ba690-4525-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
841,dsl_data/audio/speakers/aokxBz9LxXHzZzay/53cba000-44d4-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
842,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/d6d9f9b0-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
843,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/3ab23b30-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
844,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/fa568330-4598-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
845,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/5941f020-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
846,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/8f28eb30-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
847,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/7a14c320-45bc-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
