Id,path,speakerId,action,object,Self-reported fluency level ,First Language spoken,Current language used for work/school,gender,ageRange
3761,dsl_data/audio/speakers/kNnmb7MdArswxLYw/76ebc780-45ed-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3762,dsl_data/audio/speakers/kNnmb7MdArswxLYw/834da3e0-45ed-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3763,dsl_data/audio/speakers/kNnmb7MdArswxLYw/8fb94440-45ed-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3764,dsl_data/audio/speakers/kNnmb7MdArswxLYw/92a5b5d0-45ed-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3765,dsl_data/audio/speakers/kNnmb7MdArswxLYw/9590c7d0-45ed-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3766,dsl_data/audio/speakers/kNnmb7MdArswxLYw/97fd5b00-45ed-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3767,dsl_data/audio/speakers/kNnmb7MdArswxLYw/9aef71e0-45ed-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3768,dsl_data/audio/speakers/kNnmb7MdArswxLYw/9e053d60-45ed-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3769,dsl_data/audio/speakers/kNnmb7MdArswxLYw/a0cb1420-45ed-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3770,dsl_data/audio/speakers/kNnmb7MdArswxLYw/a39a60c0-45ed-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3771,dsl_data/audio/speakers/kNnmb7MdArswxLYw/a6823e70-45ed-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3772,dsl_data/audio/speakers/kNnmb7MdArswxLYw/a982d440-45ed-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3773,dsl_data/audio/speakers/kNnmb7MdArswxLYw/ac738b90-45ed-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3774,dsl_data/audio/speakers/kNnmb7MdArswxLYw/b1286110-45ed-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3775,dsl_data/audio/speakers/kNnmb7MdArswxLYw/253f4ff0-45ee-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3776,dsl_data/audio/speakers/kNnmb7MdArswxLYw/2769d110-45ee-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3777,dsl_data/audio/speakers/kNnmb7MdArswxLYw/2996c330-45ee-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3778,dsl_data/audio/speakers/kNnmb7MdArswxLYw/2be917a0-45ee-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3779,dsl_data/audio/speakers/kNnmb7MdArswxLYw/2e435b50-45ee-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3780,dsl_data/audio/speakers/kNnmb7MdArswxLYw/30ed1e90-45ee-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3781,dsl_data/audio/speakers/kNnmb7MdArswxLYw/33a4eb90-45ee-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3782,dsl_data/audio/speakers/kNnmb7MdArswxLYw/a22d6dd0-45ee-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,activate,music,native,English (United States),English (United States),female,41-65
3783,dsl_data/audio/speakers/kNnmb7MdArswxLYw/a4d890a0-45ee-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,activate,music,native,English (United States),English (United States),female,41-65
3784,dsl_data/audio/speakers/kNnmb7MdArswxLYw/fb302440-45ee-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3785,dsl_data/audio/speakers/kNnmb7MdArswxLYw/feab8f60-45ee-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3786,dsl_data/audio/speakers/kNnmb7MdArswxLYw/02505470-45ef-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3787,dsl_data/audio/speakers/kNnmb7MdArswxLYw/05332910-45ef-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3788,dsl_data/audio/speakers/kNnmb7MdArswxLYw/084ee800-45ef-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3789,dsl_data/audio/speakers/kNnmb7MdArswxLYw/0b369ea0-45ef-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3790,dsl_data/audio/speakers/kNnmb7MdArswxLYw/0e83a6c0-45ef-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3791,dsl_data/audio/speakers/kNnmb7MdArswxLYw/120664e0-45ef-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3792,dsl_data/audio/speakers/kNnmb7MdArswxLYw/1568c9c0-45ef-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3793,dsl_data/audio/speakers/kNnmb7MdArswxLYw/1886f9b0-45ef-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3794,dsl_data/audio/speakers/kNnmb7MdArswxLYw/82d7f750-45f0-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,deactivate,lights,native,English (United States),English (United States),female,41-65
3795,dsl_data/audio/speakers/kNnmb7MdArswxLYw/85a1ecc0-45f0-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3796,dsl_data/audio/speakers/kNnmb7MdArswxLYw/00b1df50-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,activate,music,native,English (United States),English (United States),female,41-65
3797,dsl_data/audio/speakers/kNnmb7MdArswxLYw/03980f50-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3798,dsl_data/audio/speakers/kNnmb7MdArswxLYw/0fb25b60-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,deactivate,lights,native,English (United States),English (United States),female,41-65
3799,dsl_data/audio/speakers/kNnmb7MdArswxLYw/14448db0-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,deactivate,lights,native,English (United States),English (United States),female,41-65
3800,dsl_data/audio/speakers/kNnmb7MdArswxLYw/1a0aac20-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3801,dsl_data/audio/speakers/kNnmb7MdArswxLYw/1ce48010-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3802,dsl_data/audio/speakers/kNnmb7MdArswxLYw/1fc38420-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3803,dsl_data/audio/speakers/kNnmb7MdArswxLYw/23128810-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3804,dsl_data/audio/speakers/kNnmb7MdArswxLYw/26ee89c0-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3805,dsl_data/audio/speakers/kNnmb7MdArswxLYw/2a377330-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3806,dsl_data/audio/speakers/kNnmb7MdArswxLYw/2dd66be0-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3807,dsl_data/audio/speakers/kNnmb7MdArswxLYw/3319c5c0-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3808,dsl_data/audio/speakers/kNnmb7MdArswxLYw/3651bf40-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3809,dsl_data/audio/speakers/kNnmb7MdArswxLYw/393aae60-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3810,dsl_data/audio/speakers/kNnmb7MdArswxLYw/3ba39810-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3811,dsl_data/audio/speakers/kNnmb7MdArswxLYw/3ed6d6a0-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3812,dsl_data/audio/speakers/kNnmb7MdArswxLYw/41d79380-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3813,dsl_data/audio/speakers/kNnmb7MdArswxLYw/44dac160-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3814,dsl_data/audio/speakers/kNnmb7MdArswxLYw/48290200-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3815,dsl_data/audio/speakers/kNnmb7MdArswxLYw/50fcfcb0-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,activate,music,native,English (United States),English (United States),female,41-65
3816,dsl_data/audio/speakers/kNnmb7MdArswxLYw/53b82510-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,activate,music,native,English (United States),English (United States),female,41-65
3817,dsl_data/audio/speakers/kNnmb7MdArswxLYw/5670b560-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,activate,music,native,English (United States),English (United States),female,41-65
3818,dsl_data/audio/speakers/kNnmb7MdArswxLYw/59720e80-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,activate,music,native,English (United States),English (United States),female,41-65
3819,dsl_data/audio/speakers/kNnmb7MdArswxLYw/c17eb6e0-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,deactivate,lights,native,English (United States),English (United States),female,41-65
3820,dsl_data/audio/speakers/kNnmb7MdArswxLYw/f62a99e0-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3821,dsl_data/audio/speakers/kNnmb7MdArswxLYw/f90cf950-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3822,dsl_data/audio/speakers/kNnmb7MdArswxLYw/fbbf9630-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3823,dsl_data/audio/speakers/kNnmb7MdArswxLYw/fe932890-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3824,dsl_data/audio/speakers/kNnmb7MdArswxLYw/00fbc420-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3825,dsl_data/audio/speakers/kNnmb7MdArswxLYw/03c08970-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3826,dsl_data/audio/speakers/kNnmb7MdArswxLYw/0686fc70-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3827,dsl_data/audio/speakers/kNnmb7MdArswxLYw/099f38f0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3828,dsl_data/audio/speakers/kNnmb7MdArswxLYw/0caec2e0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3829,dsl_data/audio/speakers/kNnmb7MdArswxLYw/0f6111a0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3830,dsl_data/audio/speakers/kNnmb7MdArswxLYw/12be9480-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3831,dsl_data/audio/speakers/kNnmb7MdArswxLYw/158ef290-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3832,dsl_data/audio/speakers/kNnmb7MdArswxLYw/18a33770-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3833,dsl_data/audio/speakers/kNnmb7MdArswxLYw/1b5007f0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3834,dsl_data/audio/speakers/kNnmb7MdArswxLYw/1e80fc90-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3835,dsl_data/audio/speakers/kNnmb7MdArswxLYw/21474880-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3836,dsl_data/audio/speakers/kNnmb7MdArswxLYw/23e32910-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3837,dsl_data/audio/speakers/kNnmb7MdArswxLYw/276523e0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3838,dsl_data/audio/speakers/kNnmb7MdArswxLYw/2ae94190-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3839,dsl_data/audio/speakers/kNnmb7MdArswxLYw/2ef9c0c0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,volume,native,English (United States),English (United States),female,41-65
3840,dsl_data/audio/speakers/kNnmb7MdArswxLYw/320e2cb0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3841,dsl_data/audio/speakers/kNnmb7MdArswxLYw/34d49fb0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3842,dsl_data/audio/speakers/kNnmb7MdArswxLYw/37ba0c60-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3843,dsl_data/audio/speakers/kNnmb7MdArswxLYw/3aacbf80-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3844,dsl_data/audio/speakers/kNnmb7MdArswxLYw/3da4a2c0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3845,dsl_data/audio/speakers/kNnmb7MdArswxLYw/404cb850-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3846,dsl_data/audio/speakers/kNnmb7MdArswxLYw/42d0cb20-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3847,dsl_data/audio/speakers/kNnmb7MdArswxLYw/45a2fdf0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3848,dsl_data/audio/speakers/kNnmb7MdArswxLYw/48cf85c0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3849,dsl_data/audio/speakers/kNnmb7MdArswxLYw/4ba3db70-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3850,dsl_data/audio/speakers/kNnmb7MdArswxLYw/4e952f00-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3851,dsl_data/audio/speakers/kNnmb7MdArswxLYw/52138050-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3852,dsl_data/audio/speakers/kNnmb7MdArswxLYw/54bdb8c0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3853,dsl_data/audio/speakers/kNnmb7MdArswxLYw/57a37390-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3854,dsl_data/audio/speakers/kNnmb7MdArswxLYw/5a842550-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3855,dsl_data/audio/speakers/kNnmb7MdArswxLYw/5d657350-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3856,dsl_data/audio/speakers/kNnmb7MdArswxLYw/60462510-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3857,dsl_data/audio/speakers/kNnmb7MdArswxLYw/6384fc60-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,volume,native,English (United States),English (United States),female,41-65
3858,dsl_data/audio/speakers/kNnmb7MdArswxLYw/666c64e0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3859,dsl_data/audio/speakers/kNnmb7MdArswxLYw/69583a30-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3860,dsl_data/audio/speakers/kNnmb7MdArswxLYw/6c2cb6f0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3861,dsl_data/audio/speakers/kNnmb7MdArswxLYw/6f58a280-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3862,dsl_data/audio/speakers/kNnmb7MdArswxLYw/722b7190-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3863,dsl_data/audio/speakers/kNnmb7MdArswxLYw/74bbb960-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3864,dsl_data/audio/speakers/kNnmb7MdArswxLYw/77604c80-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,increase,heat,native,English (United States),English (United States),female,41-65
3865,dsl_data/audio/speakers/kNnmb7MdArswxLYw/eaeeaa70-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3866,dsl_data/audio/speakers/kNnmb7MdArswxLYw/ee23bdc0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3867,dsl_data/audio/speakers/kNnmb7MdArswxLYw/f1934200-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3868,dsl_data/audio/speakers/kNnmb7MdArswxLYw/f4d43c30-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3869,dsl_data/audio/speakers/kNnmb7MdArswxLYw/f8301160-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3870,dsl_data/audio/speakers/kNnmb7MdArswxLYw/fb8508c0-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3871,dsl_data/audio/speakers/kNnmb7MdArswxLYw/fecb5a20-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,decrease,heat,native,English (United States),English (United States),female,41-65
3872,dsl_data/audio/speakers/kNnmb7MdArswxLYw/73323dc0-45f4-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,activate,music,native,English (United States),English (United States),female,41-65
3873,dsl_data/audio/speakers/kNnmb7MdArswxLYw/76ceec80-45f4-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,activate,music,native,English (United States),English (United States),female,41-65
3874,dsl_data/audio/speakers/kNnmb7MdArswxLYw/c3a7c680-45f4-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3875,dsl_data/audio/speakers/kNnmb7MdArswxLYw/c6c707e0-45f4-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3876,dsl_data/audio/speakers/kNnmb7MdArswxLYw/ca1fcfd0-45f4-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3877,dsl_data/audio/speakers/kNnmb7MdArswxLYw/cd2b3b10-45f4-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3878,dsl_data/audio/speakers/kNnmb7MdArswxLYw/d0339910-45f4-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3879,dsl_data/audio/speakers/kNnmb7MdArswxLYw/d34f09e0-45f4-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3880,dsl_data/audio/speakers/kNnmb7MdArswxLYw/d6905230-45f4-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3881,dsl_data/audio/speakers/kNnmb7MdArswxLYw/d9d2fa10-45f4-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3882,dsl_data/audio/speakers/kNnmb7MdArswxLYw/dd192460-45f4-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3883,dsl_data/audio/speakers/kNnmb7MdArswxLYw/e0ad47a0-45f4-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,change language,none,native,English (United States),English (United States),female,41-65
3884,dsl_data/audio/speakers/KqDyvgWm4Wh8ZDM7/7df70da0-44d0-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,deactivate,lights,native,English (United States),English (United States),female,22-40
3885,dsl_data/audio/speakers/KqDyvgWm4Wh8ZDM7/80fcac80-44d0-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,change language,none,native,English (United States),English (United States),female,22-40
3886,dsl_data/audio/speakers/KqDyvgWm4Wh8ZDM7/870d8f90-44d0-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,activate,music,native,English (United States),English (United States),female,22-40
3887,dsl_data/audio/speakers/KqDyvgWm4Wh8ZDM7/92864470-44d0-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,decrease,volume,native,English (United States),English (United States),female,22-40
3888,dsl_data/audio/speakers/KqDyvgWm4Wh8ZDM7/b2c2fbc0-44d0-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,increase,volume,native,English (United States),English (United States),female,22-40
3889,dsl_data/audio/speakers/KqDyvgWm4Wh8ZDM7/b5ec9d60-44d0-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,increase,volume,native,English (United States),English (United States),female,22-40
3890,dsl_data/audio/speakers/KqDyvgWm4Wh8ZDM7/bf2db1c0-44d0-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,decrease,volume,native,English (United States),English (United States),female,22-40
3891,dsl_data/audio/speakers/KqDyvgWm4Wh8ZDM7/c2c2e670-44d0-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,increase,heat,native,English (United States),English (United States),female,22-40
3892,dsl_data/audio/speakers/KqDyvgWm4Wh8ZDM7/c65ab330-44d0-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,increase,heat,native,English (United States),English (United States),female,22-40
3893,dsl_data/audio/speakers/KqDyvgWm4Wh8ZDM7/c8f05230-44d0-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,increase,heat,native,English (United States),English (United States),female,22-40
3894,dsl_data/audio/speakers/KqDyvgWm4Wh8ZDM7/d480d4d0-44d0-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,decrease,heat,native,English (United States),English (United States),female,22-40
3895,dsl_data/audio/speakers/KqDyvgWm4Wh8ZDM7/e5884470-44d0-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,activate,music,native,English (United States),English (United States),female,22-40
3896,dsl_data/audio/speakers/KqDyvgWm4Wh8ZDM7/eea5cb40-44d0-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,activate,music,native,English (United States),English (United States),female,22-40
3897,dsl_data/audio/speakers/KqDyvgWm4Wh8ZDM7/a25f02a0-44d1-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,increase,volume,native,English (United States),English (United States),female,22-40
3898,dsl_data/audio/speakers/KqDyvgWm4Wh8ZDM7/a4945930-44d1-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,increase,volume,native,English (United States),English (United States),female,22-40
